identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2260579-2125139,2017-03-01T02:54:36.000Z,Actual,Alert,NWS Memphis TN,Severe Thunderstorm Warning,['Shelter'],Immediate,Severe,Observed,Severe Thunderstorm Warning issued February 28 at 8:54PM CST expiring February 28 at 9:30PM CST by NWS Memphis TN,"The National Weather Service in Memphis has issued a

* Severe Thunderstorm Warning for...
Southeastern Craighead County in eastern Arkansas...
Eastern Poinsett County in eastern Arkansas...
Northwestern Mississippi County in eastern Arkansas...

* Until 930 PM CST

* At 854 PM CST, a severe thunderstorm was located near Trumann,
moving northeast at 50 mph.

HAZARD...60 mph wind gusts and quarter size hail.

SOURCE...Radar indicated.

IMPACT...Hail damage to vehicles is expected. Expect wind damage
to roofs, siding, and trees.

* Locations impacted include...
Blytheville, Osceola, Trumann, Gosnell, Manila, Marked Tree,
Lepanto, Caraway, Luxora, Tyronza, Keiser, Dyess, Dell, Burdette,
Little River, Etowah, Victoria, Payneway, Calumet and Dearman.","For your protection move to an interior room on the lowest floor of a
building.

",Mississippi; Craighead; Poinsett,2017-03-01,02:54:36,Severe,3,3.0,0.0
NWS-IDP-PROD-2213597-2076292,2017-01-21T07:50:52.000Z,Actual,Update,NWS Jackson MS,Tornado Watch,['Monitor'],Future,Extreme,Possible,Tornado Watch issued January 21 at 1:50AM CST expiring January 21 at 7:00AM CST by NWS Jackson MS,"LAC029-MSC001-023-029-031-035-037-061-063-065-067-073-075-077-085-
091-101-127-129-211300-
/O.CON.KJAN.TO.A.0010.000000T0000Z-170121T1300Z/

TORNADO WATCH 10 REMAINS VALID UNTIL 7 AM CST THIS MORNING FOR
THE FOLLOWING AREAS

IN LOUISIANA THIS WATCH INCLUDES 1 PARISH

IN NORTHEAST LOUISIANA

CONCORDIA

IN MISSISSIPPI THIS WATCH INCLUDES 18 COUNTIES

IN CENTRAL MISSISSIPPI

COPIAH                SIMPSON               SMITH

IN EAST CENTRAL MISSISSIPPI

CLARKE                JASPER                LAUDERDALE
NEWTON

IN SOUTH CENTRAL MISSISSIPPI

JEFFERSON DAVIS       LAWRENCE              LINCOLN
MARION

IN SOUTHEAST MISSISSIPPI

COVINGTON             FORREST               JONES
LAMAR

IN SOUTHWEST MISSISSIPPI

ADAMS                 FRANKLIN              JEFFERSON

THIS INCLUDES THE CITIES OF...BASSFIELD...BAY SPRINGS...
BROOKHAVEN...BUDE...COLLINS...COLUMBIA...CONEHATTA...
CRYSTAL SPRINGS...DECATUR...FAYETTE...FERRIDAY...HATTIESBURG...
HAZLEHURST...HEIDELBERG...LAUREL...LUMBERTON...MAGEE...
MEADVILLE...MENDENHALL...MERIDIAN...MONTICELLO...MOUNT OLIVE...
NATCHEZ...NEW HEBRON...NEWTON...PRENTISS...PURVIS...QUITMAN...
RALEIGH...ROXIE...SHUBUTA...STONEWALL...TAYLORSVILLE...UNION...
VIDALIA...WESSON...WEST FERRIDAY AND WEST HATTIESBURG.","

",Adams; Concordia; Jasper; Forrest; Newton; Lawrence; Lauderdale; Lamar; Clarke; Smith; Simpson; Marion; Lincoln; Jones; Jefferson Davis; Jefferson; Franklin; Covington; Copiah,2017-01-21,07:50:52,Severe,4,3.0,-1.0
NWS-IDP-PROD-2162397-2021795,2016-12-16T01:08:52.000Z,Actual,Alert,NWS San Francisco CA,Flash Flood Warning,['Avoid'],Immediate,Severe,Likely,Flash Flood Warning issued December 15 at 5:08PM PST expiring December 15 at 8:00PM PST by NWS San Francisco CA,"The National Weather Service in The San Francisco Bay Area has issued
a

* Flash Flood Warning for...
Southeastern Sonoma County in northern California...
Northern Marin County in northern California...

* Until 800 PM PST

* At 503 PM PST, although rain gauge reports indicate that much of
the intense rainfall across the warned area has passed, creek
gauges continue to show rising stages or creek levels remaining
above flood stages at many locations.

Automated stream gages have reported water levels remaining above
flood stage in Petaluma area creeks, Sonoma Creek at Agua Caliente,
and in the lower Laguna de Santa Rosa. There have also been reports
of flooding in other lowland valley settings in southern Sonoma
County and northern Marin County, as well as roadway flooding.","Turn around, don't drown when encountering flooded roads. Most flood
deaths occur in vehicles.

A Flash Flood Warning means that flooding is imminent or occurring.
If you are in the warned area move to higher ground immediately.
Residents living along streams and creeks should take immediate
precautions to protect life and property.

",Marin; Sonoma,2016-12-16,01:08:52,Severe,3,3.0,0.0
NWS-IDP-PROD-2235367-2099157,2017-02-07T23:17:13.000Z,Actual,Update,NWS Jackson MS,Severe Weather Statement,['Shelter'],Immediate,Extreme,Observed,Severe Weather Statement issued February 7 at 5:17PM CST expiring February 7 at 5:30PM CST by NWS Jackson MS,"At 516 PM CST, a severe thunderstorm capable of producing a tornado
was located over Garlandville, or 9 miles south of Newton, moving
southeast at 25 mph.

HAZARD...Tornado and half dollar size hail.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed. Damage
to roofs, windows, and vehicles will occur.  Tree damage is
likely.

This dangerous storm will be near...
Rose Hill around 530 PM CST.","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

",Jasper,2017-02-07,23:17:13,Severe,4,3.0,-1.0
NWS-IDP-PROD-2141520-1999923,2016-11-27T10:33:37.000Z,Actual,Update,NWS Cheyenne WY,Blizzard Warning,['Prepare'],Expected,Extreme,Likely,Blizzard Warning issued November 27 at 3:33AM MST expiring November 28 at 5:00PM MST by NWS Cheyenne WY,"...PROLONGED SNOW EVENT WITH STRONG WINDS ACROSS THE WESTERN
MOUNTAINS...THE ARLINGTON AREA .A PROLONGED MODERATE TO HEAVY SNOW EVENT ACROSS THE SIERRA MADRE
AND SNOWY RANGES IS LOOKING LIKELY FROM THIS AFTERNOON THROUGH AT
LEAST MONDAY NIGHT. STRONG WEST WINDS WILL ALSO DEVELOP BY THIS
AFTERNOON. THE COMBINATION OF FALLING SNOW AND VERY STRONG WINDS
IN THE ARLINGTON AREA WILL CAUSE SIGNIFICANT BLOWING SNOW AND
REDUCED VISIBILITIES BELOW A QUARTER MILE AT TIMES...ESPECIALLY
THIS EVENING THROUGH THE EARLY NIGHT.* TIMING...THIS AFTERNOON THROUGH MONDAY AFTERNOON. THE WORST
CONDITIONS WILL LIKELY BE THIS EVENING THROUGH THE EARLY NIGHT
DUE TO THE COMBINATION OF SNOW ACCUMULATIONS AND SIGNIFICANT
BLOWING SNOW.

* TOTAL SNOW ACCUMULATIONS...2 TO 4 INCHES IN THE ARLINGTON AREA.

* WINDS/VISIBILITY...VERY STRONG WINDS ARE EXPECTED TO DEVELOP BY
THIS AFTERNOON AND PERSIST THROUGH MONDAY. WINDS GUSTING TO 65
MPH WILL BE POSSIBLE FROM THIS AFTERNOON THROUGH THE EVENING.
VISIBILITIES COULD FALL BELOW A QUARTER MILE AT TIMES.

* IMPACTS...COMBINATION OF STRONG WINDS...SNOW AND BLOWING SNOW
WILL CREATE SERIOUS TRAVEL CONDITIONS ALONG INTERSTATE 80 FROM
ARLINGTON TO ELK MOUNTAIN.","A BLIZZARD WARNING MEANS SEVERE WINTER WEATHER CONDITIONS ARE
EXPECTED OR OCCURRING. FALLING AND BLOWING SNOW WITH STRONG WINDS
AND POOR VISIBILITIES ARE LIKELY. THIS WILL LEAD TO WHITEOUT
CONDITIONS...MAKING TRAVEL EXTREMELY DANGEROUS. DO NOT TRAVEL. IF
YOU MUST TRAVEL...HAVE A WINTER SURVIVAL KIT WITH YOU. IF YOU GET
STRANDED...STAY WITH YOUR VEHICLE.

",Carbon; Albany,2016-11-27,10:33:37,Severe,4,3.0,-1.0
NWS-IDP-PROD-2235853,2017-02-08T04:36:20.000Z,Actual,Alert,NWS Riverton WY,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued February 7 at 9:35PM MST by NWS Riverton WY,"Through midnight, a mixture of light snow, sleet and freezing
rain will occur across the Wind River Basin. This will create
slick and hazardous driving conditions. Visibility will be under a
mile at times. Please check the latest road conditions before
venturing out as some highways across western Wyoming are closed.","

",Fremont,2017-02-08,04:36:20,Severe,2,3.0,1.0
NWS-IDP-PROD-2144691-2003172,2016-11-29T21:54:37.000Z,Actual,Update,NWS Shreveport LA,Severe Weather Statement,['Shelter'],Immediate,Extreme,Observed,Severe Weather Statement issued November 29 at 3:54PM CST expiring November 29 at 4:15PM CST by NWS Shreveport LA,"AT 354 PM CST...A SEVERE THUNDERSTORM CAPABLE OF PRODUCING A TORNADO
WAS LOCATED 8 MILES EAST OF WINNFIELD...MOVING NORTHEAST AT 45 MPH.

HAZARD...TORNADO AND HALF DOLLAR SIZE HAIL.

SOURCE...RADAR INDICATED ROTATION.

IMPACT...FLYING DEBRIS WILL BE DANGEROUS TO THOSE CAUGHT WITHOUT
SHELTER. MOBILE HOMES WILL BE DAMAGED OR DESTROYED. DAMAGE
TO ROOFS...WINDOWS...AND VEHICLES WILL OCCUR.  TREE DAMAGE
IS LIKELY.

LOCATIONS IMPACTED INCLUDE...
URANIA...TULLOS...GEORGETOWN...ZENORIA AND ROCHELLE.","TAKE COVER NOW! MOVE TO A BASEMENT OR AN INTERIOR ROOM ON THE LOWEST
FLOOR OF A STURDY BUILDING. AVOID WINDOWS. IF YOU ARE OUTDOORS...IN A
MOBILE HOME...OR IN A VEHICLE...MOVE TO THE CLOSEST SUBSTANTIAL
SHELTER AND PROTECT YOURSELF FROM FLYING DEBRIS.

IF A TORNADO OR OTHER SEVERE WEATHER IS SPOTTED...REPORT IT TO THE
NATIONAL WEATHER SERVICE OR YOUR LOCAL NEAREST LAW ENFORCEMENT AGENCY
WHO WILL SEND YOUR REPORT. THIS ACT MAY SAVE LIVES OF OTHERS IN THE
PATH OF DANGEROUS WEATHER.

",La Salle; Winn; Grant,2016-11-29,21:54:37,Severe,4,3.0,-1.0
NWS-IDP-PROD-2222170-2085497,2017-01-24T18:53:13.000Z,Actual,Update,NWS Riverton WY,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued January 24 at 11:52AM MST expiring January 24 at 5:00PM MST by NWS Riverton WY,"...SNOW WILL CONTINUE THIS AFTERNOON ACROSS MUCH OF CENTRAL AND
SOUTHERN WYOMING .A WEATHER SYSTEM WILL CONTINUE TO DELIVER SNOW ACROSS CENTRAL AND
SOUTHERN WYOMING...EXITING LATER TODAY. THE SNOW ACROSS WESTERN
WYOMING WILL BEGIN TO TAPER OFF THIS AFTERNOON. EAST OF THE
DIVIDE...SNOW WILL TAPER OFF FROM NORTH TO SOUTH THIS AFTERNOON
AND EVENING.* TIMING...PERIODS OF SNOW THROUGH TODAY. THERE WILL BE BURSTS
OF MODERATE TO HEAVY SNOW THROUGH THIS MORNING. SNOW TAPERS
OFF THIS AFTERNOON.

* SNOWFALL SO FAR...6 TO 10 INCHES. LOCALLY HIGHER AMOUNTS IN
THE FOOTHILLS UP TO 14 INCHES.

* ADDITIONAL SNOWFALL...1 TO 3 INCHES.

* VISIBILITY...QUARTER TO HALF MILE IN MODERATE TO HEAVY
SNOWFALL.

* MAIN IMPACT...ROADS AND HIGHWAYS WILL BECOME SLICK AND SNOW
PACKED AND TRAVEL WILL BE DIFFICULT AT TIMES.","A WINTER STORM WARNING MEANS SIGNIFICANT AMOUNTS OF SNOW... AND
OR BLOWING SNOW ARE EXPECTED OR OCCURRING. THIS COULD MAKE TRAVEL
VERY HAZARDOUS OR IMPOSSIBLE. IF YOU MUST TRAVEL KEEP SOME FOOD...
WATER... AND AN EXTRA FLASHLIGHT IN YOUR VEHICLE IN CASE OF AN
EMERGENCY. CHECK THE LATEST ROAD CONDITIONS AT WYOROAD.INFO OR BY
DIALING 5 1 1.

",Fremont,2017-01-24,18:53:13,Severe,3,3.0,0.0
NWS-IDP-PROD-2256318-2120992,2017-02-25T20:18:48.000Z,Actual,Alert,NWS Mount Holly NJ,Severe Thunderstorm Warning,['Shelter'],Immediate,Severe,Observed,Severe Thunderstorm Warning issued February 25 at 3:18PM EST expiring February 25 at 4:15PM EST by NWS Mount Holly NJ,"The National Weather Service in Mount Holly NJ  has issued a

* Severe Thunderstorm Warning for...
Talbot County in eastern Maryland...
Central Queen Anne's County in northeastern Maryland...
Southern Caroline County in eastern Maryland...

* Until 415 PM EST

* At 317 PM EST, a severe thunderstorm was located near Dunkirk, or 9
miles west of Chesapeake Beach, moving east at 55 mph.

HAZARD...70 mph wind gusts and quarter size hail.

SOURCE...Radar indicated.

IMPACT...Hail damage to vehicles is expected. Expect considerable
tree damage. Wind damage is also likely to mobile homes,
roofs, and outbuildings.

* Locations impacted include...
Easton, Centerville, Talbot, Denton, Centreville, Federalsburg,
Oakland, Ridgely, Trappe, St. Michaels, Church Hill, Preston,
Oxford, Queen Anne, Grasonville, Starr, Copperville, Jumptown,
Agner and Choptank.","Prepare immediately for large hail and damaging winds. People outside
should move immediately to shelter inside a strong building. Stay
away from windows.

This storm is producing destructive winds and large damaging hail.
SEEK SHELTER NOW inside a sturdy structure and stay away from
windows!

",Talbot; Queen Anne's; Caroline,2017-02-25,20:18:48,Severe,3,3.0,0.0
NWS-IDP-PROD-2222981-2086321,2017-01-25T13:02:18.000Z,Actual,Update,NWS La Crosse WI,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued January 25 at 7:01AM CST expiring January 25 at 6:00PM CST by NWS La Crosse WI,".ROADS THIS MORNING ARE COMPLETELY SNOW COVERED ACROSS MOST OF
THE AREA. TRAVEL WILL CONTINUE TO BE HAZARDOUS UNTIL THE ROAD
CREWS CAN GET THE ROADS CLEANED UP.

SOME OF THE HEAVIER SNOW AMOUNTS SO FAR HAVE BEEN NEAR AND NORTH
OF THE MINNESOTA-IOWA STATE LINE...WHERE REPORTS OF 7 PLUS INCHES
ARE COMING IN. THE HIGHEST REPORTED TOTAL AS OF 650 AM WAS 10.8
INCHES IN SAINT ANSGAR IOWA. THERE IS ALSO DIFFERENCES IN THE SNOW
AMOUNTS BASED ON TERRAIN. THE LA CROSSE WEATHER OFFICE HAS
RECEIVED ALMOST 6 INCHES OF SNOW... WHILE IN THE VALLEY
BELOW...AMOUNTS OF 1 TO 2 INCHES ARE BEING REPORTED.

SNOW CONTINUES TO FALL ACROSS THE ENTIRE AREA. AS OF 650 AM THE
HEAVIEST SNOW WAS FALLING FROM JUST WEST OF THE MISSISSIPPI RIVER
INTO WISCONSIN. SNOWFALL RATES IN SOME OF THESE AREAS CONTINUED
AT 1/2 INCH OR MORE PER HOUR.

TOTAL SNOW ACCUMULATIONS OF 3 TO 10 INCHES...WITH LOCALLY HIGHER
AMOUNTS...ARE EXPECTED WITH THE HIGHEST TOTALS ACROSS SOUTHEAST
MINNESOTA...NORTHEAST IOWA AND PORTIONS OF WESTERN INTO CENTRAL
WISCONSIN.

SNOW REMOVAL OF THE WET...HEAVY SNOW COULD BE DIFFICULT. IF YOU
MUST SHOVEL...TAKE FREQUENT BREAKS AND IMMEDIATELY STOP IF YOU
FEEL PAIN OR DISCOMFORT. IF YOU HAVE A LOT OF SNOW TO
REMOVE...CONSIDER HIRING A SNOW REMOVAL SERVICE.* EXPECT SNOW TO CONTINUE...DIMINISHING AROUND 6 PM.

* THE HEAVIEST SNOWFALL RATES WILL OCCUR UNTIL NOON.

* TOTAL SNOW ACCUMULATIONS OF 3 TO 5 INCHES ARE EXPECTED.

* LOOK FOR REDUCED VISIBILITIES AT TIMES.

* PLAN ON SLIPPERY ROAD CONDITIONS...INCLUDING DURING THE
MORNING COMMUTE.","A WINTER WEATHER ADVISORY FOR SNOW MEANS PERIODS OF SNOW WILL
CAUSE PRIMARILY TRAVEL DIFFICULTIES. BE PREPARED FOR SNOW COVERED
ROADS AND LIMITED VISIBILITIES...AND USE CAUTION WHILE DRIVING.
THE LATEST ROAD CONDITIONS FOR THE STATE YOU ARE CALLING FROM CAN
BE OBTAINED BY CALLING 5 1 1.

",Clark; Taylor,2017-01-25,13:02:18,Severe,2,3.0,1.0
NWS-IDP-PROD-2180350-2041035,2016-12-29T13:58:10.000Z,Actual,Update,NWS Fairbanks AK,Winter Storm Watch,['Prepare'],Future,Severe,Possible,Winter Storm Watch issued December 29 at 4:57AM AKST expiring December 30 at 10:00PM AKST by NWS Fairbanks AK,"THE NATIONAL WEATHER SERVICE IN FAIRBANKS HAS ISSUED A WINTER
WEATHER ADVISORY FOR SNOW AND BLOWING SNOW...WHICH IS IN EFFECT
FROM NOON TODAY TO 10 PM AKST FRIDAY. THE WINTER STORM WATCH IS NO
LONGER IN EFFECT.

* SNOW...6 TO 11 INCHES.

* VISIBILITY...ONE HALF MILE OR LESS AT TIMES IN BLOWING SNOW.

* WINDS...WEST WINDS GUSTING 30 TO 50 MPH.

* TIMING...SNOW WILL BEGIN THIS AFTERNOON AND BECOME HEAVY IN THE
EVENING AND CONTINUE OVERNIGHT. A SECOND ROUND OF SNOW IS
EXPECTED FRIDAY NIGHT. SNOW WILL TAPER OFF DURING THE DAY ON
FRIDAY. STRONG WINDS AND AREAS OF BLOWING SNOW WILL DEVELOP
EARLY FRIDAY WITH THE STRONGEST WINDS EXPECTED FRIDAY NIGHT INTO
EARLY SATURDAY MORNING. WINDS WILL DECREASE DURING THE DAY ON
SATURDAY.

* IMPACTS...TRAVEL AND OUTDOOR ACTIVITIES WILL BE DIFFICULT.
TREES MAY FALL ON TO POWER LINES AND RESULT IN POWER OUTAGES.","A WINTER WEATHER ADVISORY MEANS THAT ONE OR MORE WINTER WEATHER
HAZARDS ARE EXPECTED TO CAUSE TRAVEL DIFFICULTIES.

",Denali,2016-12-29,13:58:10,Severe,3,3.0,0.0
NWS-IDP-PROD-2133479-1991657,2016-11-18T08:02:54.000Z,Actual,Update,NWS Caribou ME,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued November 18 at 3:02AM EST expiring November 18 at 4:00PM EST by NWS Caribou ME,"* WINDS AND SEAS...NORTH WINDS 15 KT WITH GUSTS UP TO 25 KT. SEAS
4 TO 7 FEET.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 25 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

","Coastal Waters from Schoodic Point, ME to Stonington, ME out 25 NM; Coastal Waters from Eastport, ME to Schoodic Point, ME out 25 NM",2016-11-18,08:02:54,Severe,1,3.0,2.0
NWS-IDP-PROD-2138802-1997071,2016-11-23T09:29:06.000Z,Actual,Alert,NWS Marquette MI,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued November 23 at 4:28AM EST expiring November 24 at 12:00AM EST by NWS Marquette MI,"THE NATIONAL WEATHER SERVICE IN MARQUETTE HAS ISSUED A SMALL
CRAFT ADVISORY...WHICH IS IN EFFECT FROM 11 AM THIS MORNING TO
MIDNIGHT EST TONIGHT.

* WIND AND WAVES DURING THE SMALL CRAFT ADVISORY: EXPECT
SUSTAINED WINDS OF UP TO 20 KNOTS FROM THE SOUTHEAST...WITH
GUSTS UP TO 27 KNOTS. THE LARGEST EXPECTED SIGNIFICANT WAVES
WILL BE 3 FEET WITH A MAXIMUM WAVE HEIGHT OF UP TO 5 FEET
POSSIBLE.

* TIMING: THE MAXIMUM WINDS ARE EXPECTED AROUND 9 PM EST
WEDNESDAY WITH THE LARGEST WAVES EXPECTED AROUND 11 PM EST
WEDNESDAY.

PLEASE SEE THE LATEST MARINE FORECASTS FOR MORE DETAILED
INFORMATION.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Grand Marais to Whitefish Point MI,2016-11-23,09:29:06,Severe,1,3.0,2.0
NWS-IDP-PROD-2264132,2017-03-02T01:49:42.000Z,Actual,Alert,NWS Peachtree City GA,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued March 1 at 8:49PM EST by NWS Peachtree City GA,"At 849 PM EST...a strong thunderstorm was over Woodland, or 7 miles
north of Talbotton...moving east at 60 mph.

HAZARD...40 to 50 mph wind...pea sized hail and frequent cloud to
ground lightning.

IMPACT...Expect minor damage to tree limbs and blowing around of
light...unsecured objects.

Some locations in the path of this storm include
Thomaston, Roberta, Manchester, Woodland, Yatesville, Culloden,
Sunset Village, Lincoln Park, Redbone Crossroads, Musella, Sprewell
Bluff State Park, Pleasant Hill, Logtown, Salem, Prattsburg, Big
Lazer Creek Wma and Carsonville.","People outdoors should seek shelter immediately. If you can hear
thunder...you are close enough to be struck by lightning.

LAT...LON 3285 8457 3288 8451 3294 8412 3293 8412
3293 8406 3273 8398 3269 8460 3285 8463
TIME...MOT...LOC 0149Z 260DEG 53KT 3279 8453

HAIL...0.25IN
WIND...50MPH

",Talbot; Monroe; Upson; Taylor; Crawford,2017-03-02,01:49:42,Severe,2,3.0,1.0
urn:oid:2.49.0.1.840.0.0226381458af8b9f8c507784692da740b9aa4039.001.1,2023-07-14T23:30:00.000Z,Actual,Alert,NWS Quad Cities IA IL,Severe Thunderstorm Warning,['Shelter'],Immediate,Severe,Observed,Severe Thunderstorm Warning issued July 14 at 6:30PM CDT until July 14 at 7:15PM CDT by NWS Quad Cities IA IL,"The National Weather Service in the Quad Cities has issued a

* Severe Thunderstorm Warning for...
Southeastern Mercer County in northwestern Illinois...
Southwestern Henry County in northwestern Illinois...

* Until 715 PM CDT.

* At 629 PM CDT, a severe thunderstorm was located over Burgess, or
near Aledo, moving east at 40 mph.

HAZARD...60 mph wind gusts and quarter size hail.

SOURCE...Radar indicated.

IMPACT...Hail damage to vehicles is expected. Expect wind damage
to roofs, siding, and trees.

* Locations impacted include...
Burgess, Woodhull, North Henderson and Nekoma.
","For your protection move to an interior room on the lowest floor of a
sturdy building.",,2023-07-14,23:30:00,Severe,3,3.0,0.0
NWS-IDP-PROD-2179374-2040004,2016-12-28T19:54:14.000Z,Actual,Update,NWS Buffalo NY,Lake Effect Snow Watch,['Prepare'],Future,Extreme,Possible,Lake Effect Snow Watch issued December 28 at 2:53PM EST expiring December 31 at 1:00AM EST by NWS Buffalo NY,"THE NATIONAL WEATHER SERVICE IN BUFFALO HAS ISSUED A LAKE EFFECT
SNOW WARNING...WHICH IS IN EFFECT FROM 7 PM THURSDAY TO 4 AM EST
SATURDAY. A WINTER WEATHER ADVISORY HAS ALSO BEEN ISSUED. THIS
WINTER WEATHER ADVISORY FOR GENERAL WIDESPREAD SNOW IS IN EFFECT
FROM 6 AM TO 7 PM EST THURSDAY. THE LAKE EFFECT SNOW WATCH IS NO
LONGER IN EFFECT.

* LOCATIONS...OSWEGO COUNTY.

* TIMING...THE WINTER WEATHER ADVISORY IS IN EFFECT FROM LATE
TONIGHT THROUGH EARLY THURSDAY EVENING. THE LAKE EFFECT SNOW
WARNING IS IN EFFECT FROM EARLY THURSDAY EVENING THROUGH LATE
FRIDAY NIGHT.

* HAZARDS...A GENERAL MODERATE SNOW THURSDAY. HEAVY LAKE EFFECT
SNOW AND BLOWING SNOW THURSDAY NIGHT THROUGH FRIDAY NIGHT.

* ACCUMULATIONS...3 TO 5 INCHES THURSDAY IN THE GENERAL SNOWFALL.
4 TO 8 INCHES THURSDAY NIGHT...4 TO 7 INCHES FRIDAY...AND 1 TO 3
INCHES FRIDAY NIGHT...LEADING TO STORM TOTALS OF 12 TO 22 INCHES
FOR BOTH EVENTS COMBINED. THE GREATEST AMOUNTS WILL BE ACROSS
THE TUG HILL.

* WINDS...WEST 20 TO 25 MPH WITH GUSTS UP TO 40 MPH THURSDAY NIGHT
THROUGH FRIDAY NIGHT PRODUCING SIGNIFICANT BLOWING AND DRIFTING
SNOW.

* VISIBILITIES...LESS THAN A QUARTER MILE AT TIMES.

* IMPACTS...A GENERAL SNOW WILL PRODUCE SNOW COVERED ROADS AND
SLIPPERY TRAVEL THURSDAY. HEAVIER LAKE EFFECT SNOW AND STRONGER
WINDS WILL BRING VERY DIFFICULT TRAVEL THURSDAY NIGHT THROUGH
FRIDAY NIGHT WITH DEEP SNOW COVER ON ROADS AND VERY POOR
VISIBILITY.","IN LAKE EFFECT SNOW THE WEATHER CAN VARY FROM LOCALLY HEAVY SNOW
IN NARROW BANDS TO CLEAR SKIES JUST A FEW MILES AWAY. IF YOU WILL
BE TRAVELING ACROSS THE REGION BE PREPARED FOR RAPID CHANGES IN
ROAD AND VISIBILITY CONDITIONS.

A WINTER WEATHER ADVISORY IS NORMALLY ISSUED FOR A VARIETY OF
WINTER WEATHER CONDITIONS SUCH AS LIGHT SNOW, BLOWING SNOW,
SLEET, FREEZING RAIN AND WIND CHILLS. WHILE THE WEATHER WILL BE
SIGNIFICANT, THE WORD ADVISORY IMPLIES THAT SEVERE WINTER WEATHER
IS NOT ANTICIPATED.

IF YOU LOSE POWER AND PLAN ON RUNNING A GENERATOR...MAKE SURE
THAT THE GENERATOR IS LOCATED OUTDOORS AND IS PROPERLY
VENTILATED. SPACE HEATERS SHOULD ALSO BE PROPERLY VENTILATED AND
USED ONLY IF THEY ARE OPERATING PROPERLY. MAKE SURE SNOW DOES NOT
BLOCK EXHAUSTS AND FRESH AIR INTAKES FOR HIGH EFFICIENCY FURNACES
AND WATER HEATERS.

STAY TUNED TO NOAA WEATHER RADIO OR YOUR FAVORITE SOURCE OF
WEATHER INFORMATION FOR THE LATEST UPDATES. ADDITIONAL DETAILS
CAN ALSO BE FOUND AT WWW.WEATHER.GOV/BUFFALO.

REPORT SNOW ACCUMULATION TO THE NATIONAL WEATHER SERVICE IN
BUFFALO BY SENDING AN EMAIL TO BUFSTORM.REPORT@NOAA.GOV...POSTING
TO THE NWS BUFFALO FACEBOOK PAGE...OR TWEET...USING THE HASHTAG
BUFWX

",Oswego,2016-12-28,19:54:14,Severe,4,3.0,-1.0
