identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2244674-2109083,2017-02-14T17:31:02.000Z,Actual,Update,NWS Portland OR,Gale Warning,['Avoid'],Expected,Moderate,Likely,Gale Warning issued February 14 at 9:30AM PST expiring February 15 at 10:00AM PST by NWS Portland OR,"* WINDS...SOUTH WIND 15 TO 20 KNOTS WITH GUSTS TO 30 KNOTS TODAY
INCREASING TO 25 TO 30 KNOTS WITH GUSTS TO 40 KNOTS TONIGHT.
WINDS INCREASE FURTHER WEDNESDAY OUT OF THE SOUTH WITH GUSTS
UP TO 55 KT BY WEDNESDAY EVENING.

* SEAS...SEAS WILL START AROUND 6 FEET TODAY...BUILDING TO 14 FEET
LATE TONIGHT...AND TO 23 TO 26 FEET LATE WEDNESDAY AFTERNOON
NIGHT THROUGH LATE WEDNESDAY NIGHT.","A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURRING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY
RECOMMENDED THAT MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE
HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

A SMALL CRAFT ADVISORY FOR WIND MEANS THAT WIND SPEEDS OF 21 TO
33 KNOTS ARE EXPECTED. INEXPERIENCED MARINERS...ESPECIALLY THOSE
OPERATING SMALLER VESSELS SHOULD AVOID NAVIGATING IN THESE
CONDITIONS.

A STORM WATCH IS ISSUED WHEN THE RISK OF STORM FORCE WINDS OF
48 TO 63 KNOTS HAS SIGNIFICANTLY INCREASED...BUT THE SPECIFIC
TIMING AND/OR LOCATION IS STILL UNCERTAIN. IT IS INTENDED TO
PROVIDE ADDITIONAL LEAD TIME FOR MARINERS WHO MAY WISH TO
CONSIDER ALTERING THEIR PLANS.

",Waters from Cascade Head to Florence OR from 10 to 60 nm,2017-02-14,17:31:02,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2257361-2122030,2017-02-26T15:56:41.000Z,Actual,Cancel,NWS Riverton WY,Flood Advisory,['Avoid'],Expected,Minor,Likely,Flood Advisory issued February 26 at 8:56AM MST expiring February 26 at 9:00AM MST by NWS Riverton WY,"The high water is receding, and is no longer expected to pose a
threat. Please continue to heed any road closures.","

",Sweetwater,2017-02-26,15:56:41,Minor,1.0,1.0,0.0
NWS-IDP-PROD-2136527-1994870,2016-11-20T17:28:41.000Z,Actual,Update,NWS Baltimore MD/Washington DC,Gale Warning,['Avoid'],Expected,Moderate,Likely,Gale Warning issued November 20 at 12:28PM EST expiring November 21 at 6:00AM EST by NWS Baltimore MD/Washington DC,"THE NATIONAL WEATHER SERVICE IN BALTIMORE MD/WASHINGTON HAS
ISSUED A SMALL CRAFT ADVISORY...WHICH IS IN EFFECT FROM 6 AM TO
6 PM EST MONDAY.

* WINDS...34 TO 47 KNOTS WITHIN THE GALE WARNING.

* WINDS...18 TO 33 KNOTS WITHIN THE SMALL CRAFT ADVISORY.","A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURRING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND A PROPERLY EQUIPPED VESSEL. RECREATIONAL BOATERS
SHOULD SEEK SAFE HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

A SMALL CRAFT ADVISORY MEANS WINDS OF 18 TO 33 KNOTS ARE IMMINENT
OR OCCURRING. BOATERS OPERATING SMALLER VESSELS SHOULD AVOID
NAVIGATING IN THESE CONDITIONS.

",Tidal Potomac from Key Bridge to Indian Head MD; Tidal Potomac from Indian Head to Cobb Island MD,2016-11-20,17:28:41,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2210265-2072683,2017-01-19T01:16:20.000Z,Actual,Update,NWS Los Angeles/Oxnard CA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued January 18 at 5:16PM PST expiring January 19 at 9:00PM PST by NWS Los Angeles/Oxnard CA,"* WINDS...SOUTHEAST TO SOUTH WINDS WILL INCREASE TO 15 TO 25 KT
WITH GUSTS TO 30 KT THIS EVENING AND EARLY THURSDAY MORNING.
WINDS WILL DIMINISH SOME THURSDAY NIGHT THEN WEST WINDS WILL
DEVELOP AND INCREASE TO 15 TO 30 KT WITH GUSTS UP TO 40 KT ARE
POSSIBLE FRIDAY AND FRIDAY NIGHT.

* SEAS...COMBINED SEAS WILL BUILD TO 4 TO 6 FEET LATE TONIGHT AND
EARLY THURSDAY MORNING. SEAS WILL CONTINUE TO BUILD TO 14 TO 17
FEET WITH PERIODS AROUND 15 SECONDS BY SATURDAY MORNING.

SEE THE COASTAL WATERS FORECAST (CWFLOX) FOR MORE DETAILS.","A SMALL CRAFT ADVISORY MEANS THAT HAZARDOUS SEA CONDITIONS WILL
EXIST FOR SMALL CRAFT. INEXPERIENCED MARINERS...ESPECIALLY THOSE
OPERATING SMALLER VESSELS SHOULD AVOID NAVIGATING IN THESE
CONDITIONS.

A GALE WATCH IS ISSUED WHEN HAZARDOUS GALE FORCE WINDS OF 34 TO
47 KNOTS ARE PROBABLE IN THE NEAR FUTURE...BUT THE SPECIFIC
TIMING AND/OR LOCATION IS STILL UNCERTAIN. IT IS INTENDED TO
PROVIDE ADDITIONAL LEAD TIME FOR MARINERS WHO MAY WISH TO
CONSIDER ALTERING THEIR PLANS.

",East Santa Barbara Channel from Pt. Conception to Pt. Mugu CA including Santa Cruz Island,2017-01-19,01:16:20,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2142613-2001053,2016-11-28T09:28:57.000Z,Actual,Update,NWS Green Bay WI,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued November 28 at 3:28AM CST expiring November 29 at 3:00AM CST by NWS Green Bay WI,".LOW PRESSURE MOVING ACROSS THE EASTERN DAKOTAS WILL PRODUCE
STRONG SOUTHEAST WINDS AND LARGE WAVES THROUGH TONIGHT.* WINDS...SOUTHEAST INCREASING TO 15 TO 25 KNOTS WITH GUSTS TO
30 KNOTS.

* WAVES...BUILDING TO 2 TO 4 FT.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OVER 20 KNOTS OR
WAVES GREATER THAN 4 FEET ARE EXPECTED TO PRODUCE HAZARDOUS
CONDITIONS TO SMALL CRAFT. INEXPERIENCED MARINERS...ESPECIALLY
THOSE OPERATING SMALLER VESSELS SHOULD AVOID NAVIGATING IN THESE
CONDITIONS.

",Green Bay south of line from  Oconto WI to Little Sturgeon Bay WI; Green Bay south of line from  Cedar River to Rock Island Passage and north of a line from Oconto WI to Little Sturgeon Bay WI,2016-11-28,09:28:57,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2148995-2007481,2016-12-04T02:26:12.000Z,Actual,Update,NWS Austin/San Antonio TX,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued December 3 at 8:26PM CST expiring December 4 at 5:12PM CST by NWS Austin/San Antonio TX,"...The flood warning continues for the following rivers in Texas All persons with interests along the river should monitor 
the latest forecasts, and be prepared to take necessary 
precautions to protect life and property. 

River stage forecasts are based on observed rainfall along with 
predicted rain for the next 12 hours. If actual rainfall varies 
from forecast values, forecast river stages will vary. 

Do not drive automobiles through flooded areas. Remember, 18 inches 
of water or less can carry away most vehicles, including trucks. 

If you see flood waters or come upon a flooded roadway, remember 
to turn around and do not drown. 

For the latest river stages and forecasts visit our web page at 
www.srh.noaa.gov/ewx.The flood warning continues for
the Medina River At Hwy 281.
* At  7:15 PM Saturday the stage was 20.7 feet.
* Flood stage is 20.0 feet.
* Minor flooding is occurring and Minor flooding is forecast.
* Forecast...The river is expected to crest at 21.4 feet at 11 PM Saturday
evening. The river is then expected to begin falling...falling below flood
stage by 6 AM Sunday morning.
* Impact...At 20.0 feet...Minor lowland flooding reaches the Farm to Market 1937
bridge floor..","

",Bexar,2016-12-04,02:26:12,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2265118-2129407,2017-03-02T20:28:37.000Z,Actual,Cancel,NWS Wakefield VA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued March 2 at 3:28PM EST expiring March 2 at 4:00PM EST by NWS Wakefield VA,"THE NATIONAL WEATHER SERVICE IN WAKEFIELD HAS ISSUED A SMALL
CRAFT ADVISORY...WHICH IS IN EFFECT FROM 10 AM FRIDAY TO 10 AM
EST SATURDAY. THE SMALL CRAFT ADVISORY FOR TODAY HAS BEEN
CANCELLED.

* WINDS...NORTHWEST 15 TO 25 KT WITH GUSTS UP TO 30 KT.","A SMALL CRAFT ADVISORY MEANS WIND SPEEDS OF 20 TO 33 KNOTS OVER
THE CURRITUCK SOUND ARE EXPECTED TO PRODUCE HAZARDOUS BOATING
CONDITIONS TO SMALL CRAFT. INEXPERIENCED MARINERS...ESPECIALLY
THOSE OPERATING SMALLER VESSELS...SHOULD AVOID NAVIGATING IN THESE
CONDITIONS.

MARINERS SHOULD PAY CLOSE ATTENTION TO THE MARINE FORECAST...AND
CONSIDER WIND AND SEA CONDITIONS IN PLANNING.

",Currituck Sound,2017-03-02,20:28:37,Minor,1.0,1.0,0.0
NWS-IDP-PROD-2263836-2128214,2017-03-01T23:10:32.000Z,Actual,Cancel,NWS Greenville-Spartanburg SC,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued March 1 at 6:10PM EST expiring March 1 at 6:30PM EST by NWS Greenville-Spartanburg SC,"The storms which prompted the warning have moved out of the warned
area. Therefore the warning has been cancelled.

A severe thunderstorm watch remains in effect until 1000 PM EST for
northeastern Georgia...and Upstate South Carolina.","

",Oconee; Franklin; Stephens,2017-03-01,23:10:32,Minor,3.0,1.0,-2.0
NWS-IDP-PROD-2149319-2007795,2016-12-04T11:06:44.000Z,Actual,Alert,NWS Seattle WA,Gale Warning,['Avoid'],Expected,Moderate,Likely,Gale Warning issued December 4 at 3:06AM PST expiring December 4 at 7:00AM PST by NWS Seattle WA,"A GALE WARNING REMAINS IN EFFECT UNTIL 7 AM PST THIS MORNING. A
SMALL CRAFT ADVISORY IS IN EFFECT FROM 7 AM THIS MORNING TO 3 PM
PST THIS AFTERNOON.

* WINDS...WEST WIND 25 TO 35 KNOTS EASING TO 15 TO 25 KNOTS DURING
THE MORNING.","A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES EXPERIENCE
AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY RECOMMENDED THAT
MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE HARBOR PRIOR TO
THE ONSET OF GALE CONDITIONS.

A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS ARE
EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER VESSELS
SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",East Entrance U.S. Waters Strait Of Juan De Fuca; Central U.S. Waters Strait Of Juan De Fuca,2016-12-04,11:06:44,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2173332-2033762,2016-12-24T08:25:33.000Z,Actual,Update,NWS Charleston SC,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued December 24 at 3:25AM EST expiring December 24 at 10:00AM EST by NWS Charleston SC,"* IMPACTS...WIND AND OR WAVE CONDITIONS WILL BE HAZARDOUS TO
SMALL CRAFT.","DURING A SMALL CRAFT ADVISORY...INEXPERIENCED MARINERS...
ESPECIALLY THOSE OPERATING SMALLER VESSELS...SHOULD AVOID
NAVIGATING IN HAZARDOUS CONDITIONS.

",Waters from Savannah GA to Altamaha Sound GA extending from 20 nm to 60 nm,2016-12-24,08:25:33,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2247010-2111533,2017-02-16T22:30:27.000Z,Actual,Alert,NWS San Francisco CA,Gale Warning,['Avoid'],Expected,Moderate,Likely,Gale Warning issued February 16 at 2:30PM PST expiring February 18 at 3:00AM PST by NWS San Francisco CA,"THE NATIONAL WEATHER SERVICE SAN FRANCISCO HAS ISSUED A GALE
WARNING...WHICH IS IN EFFECT FROM 9 PM FRIDAY TO 3 AM PST
SATURDAY. A SMALL CRAFT ADVISORY HAS ALSO BEEN ISSUED. THIS SMALL
CRAFT ADVISORY IS IN EFFECT FROM 9 AM TO 9 PM PST FRIDAY.


* WINDS: SOUTHERLY WINDS OF 25 TO 35 KT WITH GUSTS TO 45 KT WILL
DEVELOP EARLY FRIDAY MORNING.

* WINDS AND WAVES: SEE THE COASTAL WATERS FORECAST (CWFMTR) OR
OUR MARINE PAGE AT HTTP://WEATHER.GOV/SANFRANCISCO/MARINE.PHP
FOR MORE DETAILS.","A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY
RECOMMENDED THAT MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE
HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Waters from Point Arena to Point Reyes 10-60 NM,2017-02-16,22:30:27,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2175101-2035574,2016-12-25T13:44:37.000Z,Actual,Alert,NWS Juneau AK,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued December 25 at 4:44AM AKST expiring December 26 at 9:00PM AKST by NWS Juneau AK,"THE NATIONAL WEATHER SERVICE IN JUNEAU HAS ISSUED A WINTER STORM
WARNING...WHICH IS IN EFFECT FROM 6 PM THIS EVENING TO 9 PM AKST
MONDAY. THE WINTER STORM WATCH IS NO LONGER IN EFFECT.

* LOCATION...HYDER.

* SNOW...BETWEEN ONE AND TWO FEET EXPECTED.

* TIMING...SNOWFALL RATES WILL INCREASE ON SUNDAY EVENING AND
CONTINUE THROUGH THE DAY ON MONDAY.

* IMPACTS...TRAVEL WILL BE HAZARDOUS DUE TO ACCUMULATING SNOW.","A WARNING MEANS THAT A WINTER STORM IS ALREADY OCCURRING OR
IMMINENT. THIS STORM COULD POSE A THREAT TO LIFE AND PROPERTY.

THIS STATEMENT WILL BE UPDATED BY 4 PM AKST SUNDAY OR SOONER IF
CONDITIONS WARRANT.

",Prince of Wales-Hyder; Wrangell; Ketchikan Gateway,2016-12-25,13:44:37,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2151621-2010092,2016-12-06T17:56:30.000Z,Actual,Cancel,NWS Medford OR,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 6 at 9:56AM PST expiring December 6 at 10:00AM PST by NWS Medford OR,"SNOW SHOWERS WILL CONTINUE TO DECREASE THIS MORNING WITH LITTLE
ADDITIONAL ACCUMULATION EXPECTED OVER THE HIGHER ELEVATIONS.","

",Siskiyou,2016-12-06,17:56:30,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2177990-2038508,2016-12-27T13:06:08.000Z,Actual,Update,NWS Honolulu HI,High Surf Advisory,['Avoid'],Expected,Minor,Likely,High Surf Advisory issued December 27 at 3:05AM HST expiring December 28 at 6:00PM HST by NWS Honolulu HI,".STRONG TRADE WINDS WILL PRODUCE ADVISORY LEVEL SURF...ALONG WITH
ROUGH AND CHOPPY CONDITIONS FOR EXPOSED EAST FACING SHORES.* SURF...ALONG THE EAST FACING SHORES OF KAUAI OAHU MOLOKAI MAUI
AND THE BIG ISLAND...6 TO 10 FEET TODAY LOWERING TO 5 TO 8 FEET
WEDNESDAY.

* TIMING...THROUGH WEDNESDAY.

* IMPACTS...MODERATE...EXPECT STRONG BREAKING WAVES...SHORE
BREAK...AND STRONG LONGSHORE AND RIP CURRENTS MAKING SWIMMING
DIFFICULT AND DANGEROUS.","BEACHGOERS...SWIMMERS...AND SURFERS SHOULD HEED ALL ADVICE GIVEN
BY OCEAN SAFETY OFFICIALS AND EXERCISE CAUTION.

",Kauai; Hawaii; Maui; Honolulu,2016-12-27,13:06:08,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2176420-2036877,2016-12-26T07:35:15.000Z,Actual,Update,NWS La Crosse WI,Wind Advisory,['Execute'],Expected,Moderate,Likely,Wind Advisory issued December 26 at 1:35AM CST expiring December 26 at 6:00PM CST by NWS La Crosse WI,".A COLD FRONT WAS PUSHING ACROSS THE AREA EARLY THIS MORNING.
AHEAD OF AND BEHIND THE FRONT THERE WAS A LULL IN THE WINDS. MOST
SPEEDS WERE IN THE 10 TO 20 MPH RANGE...WITH SOME GUSTS TO AROUND
30 ACROSS PARTS OF SOUTHEAST MINNESOTA. THE STRONGEST WINDS EARLY
THIS MORNING WERE ACROSS SOUTHWEST MINNESOTA...WHERE GUSTS OF 45
TO 65 MPH WERE QUITE COMMON.

STRONG SOUTHWEST WINDS OF 25 TO 35 MPH WITH GUSTS OF 40 TO 50 MPH
ARE EXPECTED NEAR AND AFTER SUNRISE THIS MORNING...WITH THE WINDS
BECOMING WEST IN THE AFTERNOON. THE STRONGEST WINDS WILL BE ACROSS
THE OPEN AREAS OF SOUTHEAST MINNESOTA AND NORTHEAST IOWA AND
ACROSS THE RIDGETOPS OF WESTERN WISCONSIN.

DRIVERS OF LIGHT WEIGHT OR HIGH PROFILE VEHICLES COULD EXPERIENCE
CONTROL PROBLEMS IN THESE STRONG WINDS...ESPECIALLY ON NORTH-SOUTH
ROADS.* SOUTHWEST WINDS INCREASING TOWARD MORNING TO 30 TO 35 MPH WITH
GUSTS OF 45 TO 50 MPH. WINDS BECOMING WEST IN THE AFTERNOON.

* DRIVERS OF LIGHT WEIGHT OR HIGH PROFILE VEHICLES SHOULD
EXERCISE CAUTION. WEAKENED TREE BRANCHES MAY FALL.","WINDS THIS STRONG CAN MAKE DRIVING DIFFICULT...ESPECIALLY FOR
HIGH PROFILE VEHICLES. USE EXTRA CAUTION.

",Floyd; Wabasha; Dodge; Fillmore; Chickasaw; Olmsted; Howard; Mower; Mitchell,2016-12-26,07:35:15,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2148150-2006591,2016-12-03T01:28:48.000Z,Actual,Update,NWS Honolulu HI,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued December 2 at 3:28PM HST expiring December 3 at 6:00PM HST by NWS Honolulu HI,"...WINTER STORM WARNING FOR BIG ISLAND SUMMITS REMAINS IN EFFECT
THROUGH SATURDAY...
 .AN UPPER LEVEL TROUGH OVER HAWAII ALONG WITH DEEP TROPICAL MOISTURE
MOVING IN FROM THE SOUTHEAST WILL BRING HEAVY SNOW OVER THE BIG
ISLAND SUMMITS THROUGH SATURDAY. A SECOND UPPER TROUGH WILL PASS
OVER THE STATE AND BRING POTENTIALLY ANOTHER ROUND OF HEAVY SNOW
FOR SUNDAY AND SUNDAY NIGHT.THE NATIONAL WEATHER SERVICE IN HONOLULU HAS ISSUED A WINTER
STORM WATCH...WHICH IS IN EFFECT FROM SUNDAY MORNING THROUGH LATE
SUNDAY NIGHT.

* LOCATIONS...BIG ISLAND SUMMITS ABOVE 11000 FEET TONIGHT AND
SATURDAY. ABOVE 12500 FEET SUNDAY AND SUNDAY NIGHT.

* HAZARD TYPES...HEAVY SNOW AND LOW VISIBILITY.

* ACCUMULATIONS AND TIMING...UP TO 12 INCHES OF SNOW EXPECTED
TONIGHT AND SATURDAY AT THE SUMMITS. AN ADDITIONAL 12 INCHES OF
SNOW IS POSSIBLE SUNDAY AND SUNDAY NIGHT.

* IMPACTS...DANGEROUS DRIVING AND HIKING CONDITIONS DUE TO HEAVY
SNOW...BLOWING AND DRIFTING SNOW AND FREEZING FOG.

* WINDS...SOUTH 10 TO 20 MPH WITH HIGHER GUSTS.

* TEMPERATURES...MID 20S TO LOWER 30S.

* VISIBILITIES...BELOW ONE QUARTER MILE AT TIMES.","A WINTER STORM WARNING MEANS SIGNIFICANT AMOUNTS OF SNOW...
SLEET...AND ICE ARE EXPECTED OR OCCURRING. STRONG WINDS ARE ALSO
POSSIBLE. THIS WILL MAKE TRAVEL VERY HAZARDOUS OR IMPOSSIBLE.

A WINTER STORM WATCH MEANS THERE IS A POTENTIAL FOR SIGNIFICANT
SNOW...SLEET...OR ICE ACCUMULATIONS THAT MAY IMPACT TRAVEL.
CONTINUE TO MONITOR THE LATEST FORECASTS.

",Hawaii,2016-12-03,01:28:48,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2161578-2020860,2016-12-15T15:03:08.000Z,Actual,Update,NWS Chicago IL,Gale Warning,['Avoid'],Expected,Moderate,Likely,Gale Warning issued December 15 at 9:02AM CST expiring December 15 at 4:00PM CST by NWS Chicago IL,"* WINDS...UP TO 40 KT.

* SIGNIFICANT WAVES...TO 12 FT.

* OCCASIONAL WAVES...TO 15 FT.

* ADDITIONAL...MODERATE FREEZING SPRAY.","A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURRING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY
RECOMMENDED THAT MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE
HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

",Lake Michigan from Two Rivers to Sheboygan WI 5NM offshore to Mid Lake; Lake Michigan South of a line from Seul Choix Point to the Mackinac Bridge and North of a line from Charlevoix MI to South Fox Island 5NM offshore; Lake Michigan from Sturgeon Bay to Two Rivers WI 5NM offshore to Mid Lake; Lake Michigan from Rock Island Passage to Sturgeon Bay WI 5NM offshore to mid lake; Lake Michigan from Point Betsie to Manistee MI 5NM offshore to Mid Lake; Lake Michigan from Charlevoix to Point Betsie MI 5NM Offshore to mid lake; Lake Michigan from Seul Choix Point to Rock Island Passage 5NM offshore to Mid Lake; Lake Michigan from Pentwater to Manistee MI 5NM offshore to Mid Lake,2016-12-15,15:03:08,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2154868-2013623,2016-12-09T16:36:15.000Z,Actual,Update,NWS Medford OR,Hazardous Seas Warning,['Avoid'],Expected,Moderate,Likely,Hazardous Seas Warning issued December 9 at 8:35AM PST expiring December 9 at 10:00PM PST by NWS Medford OR,"* SEAS...A MIX OF STEEP TO VERY STEEP 7 TO 10 FT SEAS AT 9 SECONDS
THROUGH THIS EVENING... BECOMING STEEP WEST SEAS OF 10 TO 12
FEET AT 12 SECONDS TONIGHT THROUGH SATURDAY NIGHT.

* WINDS...INCREASING TO WEST TO SOUTHWEST 15 TO 20 KT WITH GUSTS
UP TO 30 KT LATE THIS MORNING AND THIS EVENING. WINDS MAY
BRIEFLY LOWER TO 15 KT TONIGHT THEN INCREASE AGAIN SATURDAY
AFTERNOON AND SATURDAY NIGHT.

* AREAS AFFECTED...SMALL CRAFT ADVISORY CONDITIONS ARE EXPECTED
IN ALL AREAS THROUGH SATURDAY NIGHT...WITH VERY STEEP AND
HAZARDOUS SEAS IMPACTING AREAS NORTH OF GOLD BEACH THIS
AFTERNOON AND EVENING.

* VIEW THE HAZARD AREA IN DETAIL AT
HTTP://WEATHER.GOV/MEDFORD/HAZARD","A HAZARDOUS SEAS WARNING MEANS VERY STEEP AND HAZARDOUS SEA
CONDITIONS ARE IMMINENT OR OCCURRING. RECREATIONAL BOATERS SHOULD
REMAIN IN PORT...OR TAKE SHELTER UNTIL WAVES SUBSIDE.  COMMERCIAL
VESSELS SHOULD PREPARE FOR ROUGH SEAS AND CONSIDER REMAINING IN
PORT OR TAKING SHELTER IN PORT UNTIL HAZARDOUS SEAS SUBSIDE.

A SMALL CRAFT ADVISORY MEANS THAT WINDS AND SEAS WILL CREATE A
POTENTIAL HAZARD TO SMALLER VESSELS AND INEXPERIENCED MARINERS.

",Coastal waters from Cape Blanco OR to Pt. St. George CA out 10 nm,2016-12-09,16:36:15,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2266210-2130510,2017-03-03T21:14:20.000Z,Actual,Update,NWS Taunton MA,Gale Warning,['Avoid'],Expected,Moderate,Likely,Gale Warning issued March 3 at 4:14PM EST expiring March 5 at 1:00AM EST by NWS Taunton MA,"...FREEZING SPRAY ADVISORY REMAINS IN EFFECT FROM 4 AM SATURDAY
TO 7 AM EST SUNDAY...

* WINDS AND SEAS...NORTHWEST WINDS 20 TO 30 KT WITH GUSTS UP TO
35 KT. SEAS 5 TO 8 FEET.

* FREEZING SPRAY...MODERATE FREEZING SPRAY EXPECTED.","A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURRING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY
RECOMMENDED THAT MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE
HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

A FREEZING SPRAY ADVISORY MEANS THAT LIGHT TO MODERATE
ACCUMULATION OF ICE IS EXPECTED ON VESSELS. OPERATING A VESSEL IN
FREEZING SPRAY CAN BE HAZARDOUS. THE U.S. COAST GUARD ADVISES
MARINERS TO CHECK AND ENSURE ALL LIFE SAVING DEVICES REMAIN FREE
OF ICE.

",Massachusetts Bay and Ipswich Bay; Cape Cod Bay,2017-03-03,21:14:20,Severe,2.0,3.0,1.0
